name,alt_name,ra,dec,vmag,multiple,class,ads,ads_comp,bii,bv_color,bv_uncert,cdec,cdec_1950,cra,cra_1950,dec_1900,dec_1950,dm_cat,dm_num,fk5,glat,glon,hd,hr,ir_flag,lii,m_cnt,m_id,m_mdiff,m_sep,note,par_code,parallax,pmdec,pmra,ra_1900,ra_1950,radvel,radvel_comm,ri_code,ri_color,rotvel,rotvel_comm,rotvel_uncert,sao,spect_code,spect_type,ub_color,ub_uncert,var_id,vmag_code,vmag_uncert,ra_deg,dec_deg,distance_pc,distance_ly,ra_rad,dec_rad,x,y,z,brightness_class,spectral_main
HR 947 ,28Ome Per ,03 11 17.40,+39 36 42.1,4.63,,                                         STAR K1III,,,-15.7335,1.11,,393642.0,392524.0,31117.4,30803.1,39.21667,39.4234,,,,-15.73,150.23,19656.0,947,,150.232,,    ,6.1,177.4,*   ,        ,0.023,0.005,-0.023,46.2075,47.0128,7.0,V          ,,0.57,19.0,,,56224.0,          ,K1III             ,1.03,,         ,         ,,47.8225,39.611694444444446,43478.260869565216,141806.9565217391,0.8346600815349882,0.6913544903495016,22489.48050804812,24822.02305075418,27720.923620758345,Moderate,K
HR 480 ,42    Cas ,01 42 55.90,+70 37 21.0,5.18,,                                           STAR B9V,,,8.1803,-0.04,,703721.0,702215.0,14255.9,13901.7,70.11667,70.3709,,,,8.18,127.21,10250.0,480,,127.215,,    ,,,*   ,        ,0.004,-0.013,0.077,23.79167,24.7572,6.0,SB         ,,,117.0,,,4470.0,          ,B9V               ,,,590      ,         ,,25.732916666666668,70.62249999999999,250000.0,815390.0,0.4491241219746575,1.232595150989695,74721.56689580264,36013.94699638073,235838.2561468304,Moderate,B
HR 7489,55    Sgr ,19 42 31.10,-16 07 26.0,5.06,,                                         STAR F1III,,,-18.398,0.33,,-160726.0,-161434.0,194231.1,193939.8,-16.35,-16.2428,,,1514.0,-18.4,23.82,186005.0,7489,,23.8157,,    ,0.0,0.2,*   ,        ,0.04,-0.009,0.068,294.19958,294.9157,-27.0,SB         ,,,134.0,,,162915.0,          ,F1III             ,0.09,,         ,         ,,295.6295833333333,-16.12388888888889,25000.0,81539.0,5.159709595465619,-0.28141494933684125,10388.40632438254,-21653.577665450095,-6942.880405555725,Moderate,F
HR 802 ,Zet Hor   ,02 40 39.60,-54 33 00.0,5.21,,                                          STAR F4IV,,,-56.1113,0.4,,-543300.0,-544548.0,24039.6,23906.4,-54.96667,-54.7634,,,1076.0,-56.11,274.43,16920.0,802,,274.431,,    ,,,*   ,        ,0.031,-0.001,0.036,39.38708,39.7766,-1.0,SB2O       ,,,,,,232857.0,          ,F4IV              ,-0.01,,         ,         ,,40.165,-54.55,32258.064516129034,105211.6129032258,0.7010114940635225,-0.9520771069629067,14297.561450298048,12067.412855580538,-26278.127975079653,Moderate,F
HR 4943,14    CVn ,13 05 44.50,+35 47 56.0,5.25,,                                           STAR B9V,,,80.8107,-0.08,,354756.0,360358.0,130544.5,130324.2,36.33333,36.0662,,,1337.0,80.81,104.46,113797.0,4943,,104.464,,    ,,,*   ,        ,0.011,0.021,-0.03,195.26625,195.8508,-13.0,V          ,,,175.0,,,63338.0,          ,B9V               ,-0.2,,6089     ,         ,,196.4354166666667,35.79888888888889,90909.09090909091,296505.45454545453,3.428444788360278,0.6248084796667256,-70721.2759759524,-20861.914272767393,53176.540571254154,Moderate,B
HR 4192,41    LMi ,10 43 25.01,+23 11 17.9,5.08,,                                           STAR A3V,,,60.8428,0.04,,231118.0,232703.0,104325.0,104041.6,23.7,23.4507,,,405.0,60.84,213.52,92825.0,4192,,213.52,,    ,,,    ,        ,0.016,0.009,-0.116,159.49458,160.1735,19.0,V          ,,,154.0,,,81490.0,          ,A3Vn              ,0.05,,         ,         ,,160.85420833333336,23.188305555555555,62500.0,203847.5,2.8074355511055678,0.40471227990293734,-54273.202006178966,18842.371904929245,24609.643739656705,Moderate,A
HR 2257,4    Lyn  ,06 22 03.60,+59 22 19.9,5.94,,                                           STAR A3V,4950.0,,19.5368,,,592220.0,592347.0,62203.6,61737.4,59.4,59.3963,,,,19.54,155.35,43812.0,2257,,155.354,5.0,AB  ,1.1,0.7,*   ,D       ,0.005,0.004,-0.001,93.29625,94.4059,-24.0,V?         ,,,155.0,,,25678.0,          ,A3V               ,,,         ,R        ,,95.515,59.372194444444446,200000.0,652312.0,1.6670512350423838,1.0362402771898411,-9792.4497106255,101420.16463639206,172098.97772442462,Moderate,A
HR 4487,          ,11 38 07.30,-61 49 35.0,5.15,,                                            STAR A0,,,-0.1761,-0.02,,-614935.0,-613258.0,113807.3,113546.0,-61.26667,-61.5494,,,,-0.18,294.39,101189.0,4487,,294.393,,    ,,,*   ,        ,0.024,0.017,-0.071,173.36208,173.9419,4.0,           ,,,0.0,,,251505.0,          ,ApHgMn            ,-0.16,,         ,         ,,174.53041666666667,-61.82638888888889,41666.666666666664,135898.3333333333,3.04613041571092,-1.0790740507295498,-19583.129435875024,1875.1489258900388,-36730.04177937468,Moderate,A
HR 8477,          ,22 14 38.59,-41 22 54.1,6.23,,                                           STAR G5V,,,-54.9786,0.65,,-412254.0,-413749.0,221438.6,221138.2,-41.85,-41.6304,,-4114804.0,,-54.97,358.68,210918.0,8477,,358.655,,    ,,,    ,        ,0.046,-0.79,0.567,332.13333,332.9093,-18.0,V?         ,,,,,,231045.0,          ,G5V               ,0.14,,         ,         ,,333.6607916666667,-41.38169444444444,21739.130434782608,70903.47826086955,5.823479399394192,-0.7222468181098012,14617.959105941265,-7237.096317836005,-14371.13428104702,Faint,G
HR 3220,          ,08 09 00.70,-61 18 09.0,4.76,,                                           STAR F5V,,,-14.9553,0.43,,-611809.0,-610916.0,80900.7,80810.0,-60.98333,-61.1544,,,2636.0,-14.95,274.97,68456.0,3220,,274.974,,    ,,,    ,        ,0.055,-0.297,-0.158,121.83792,122.0418,25.0,           ,,0.25,0.0,,,250131.0,          ,F5V               ,-0.03,,         ,         ,,122.25291666666666,-61.302499999999995,18181.81818181818,59301.0909090909,2.133715915999584,-1.0699304647038237,-4659.17233940325,7383.508354760471,-15948.493028609822,Moderate,F
HR 2103,60    Ori ,05 58 49.61,+00 33 11.2,5.22,,                                           STAR A1V,,,-11.4261,0.01,,3311.0,3300.0,55849.6,55615.2,0.53333,0.5501,,,1161.0,-11.43,206.35,40446.0,2103,,206.35,,    ,6.6,19.1,    ,        ,0.004,0.002,-0.013,88.42083,89.0633,35.0,SB         ,,,47.0,,,113321.0,          ,A1V s             ,0.01,,         ,         ,,89.70670833333334,0.5531111111111111,250000.0,815390.0,1.5656774215429017,0.009653610018253081,1279.661094664188,249985.0758280672,2413.365019695265,Moderate,A
HR 5260,Ups2Cen   ,14 01 43.39,-45 36 13.0,4.34,,                                          STAR F6II,,,15.533,0.6,,-453613.0,-452145.0,140143.4,135835.6,-45.11667,-45.3626,,,,15.53,315.6,122223.0,5260,,315.595,,    ,,,*   ,        ,0.013,-0.019,0.002,208.87125,209.6483,-1.0,SB1O       ,,0.33,0.0,,,224621.0,          ,F6II              ,0.27,,         ,         ,,210.43079166666666,-45.603611111111114,76923.07692307692,250889.23076923075,3.672710162161579,-0.7959331646879586,-46403.07737773105,-27258.056021585155,-54962.82884926902,Moderate,F
HR 5031,          ,13 20 41.59,+02 56 30.1,6.26,,                                           STAR A3V,8864.0,,64.8212,0.1,,25630.0,31212.0,132041.6,131809.0,3.46667,3.2035,,,,64.82,320.32,115995.0,5031,,320.319,,    ,0.4,1.1,    ,D       ,0.005,-0.029,-0.059,198.90458,199.5377,-4.0,V          ,,,80.0,,,119889.0,          ,A3V               ,0.1,,         ,         ,,200.17329166666667,2.941694444444445,200000.0,652312.0,3.493683014138261,0.05134225364318098,-187483.39884530244,-68881.2506637449,10263.940004286316,Faint,A
HR 1949,50Zet Ori ,05 40 45.60,-01 56 34.1,4.21,,                                         STAR B0III,4263.0,,-16.5849,,,-15634.0,-15804.0,54045.6,53814.1,-1.98333,-1.9677,,,,-16.59,206.45,37743.0,1949,,206.453,3.0,AB  ,2.2,2.4,*   ,        ,0.024,-0.002,0.004,83.92792,84.5588,13.0,SB         ,,,,,,,          ,B0III             ,,,2553     ,H        ,,85.19000000000001,-1.9428055555555557,41666.666666666664,135898.3333333333,1.4868459897739696,-0.03390835367048206,3491.81508742318,41496.05961726276,-1412.5773419283798,Moderate,B
HR 5960,          ,15 57 47.40,+54 44 58.9,4.95,,                                          STAR F0IV,,,46.5004,0.26,,544459.0,545330.0,155747.4,155635.1,55.01667,54.8918,,,595.0,46.5,85.41,143466.0,5960,,85.409,,    ,,,*   ,        ,0.022,0.11,-0.15,238.85375,239.1461,-11.0,SB         ,,0.14,140.0,,,29727.0,          ,F0IV              ,0.05,,CL Dra   ,         ,,239.4475,54.749694444444444,45454.545454545456,148252.72727272726,4.179147260669122,0.9555624325164032,-13335.503501004629,-22591.83010278966,37119.93078469731,Moderate,F
HR 7052,4Eps1Lyr  ,18 44 20.30,+39 40 16.0,6.02,,                                           STAR F1V,11635.0,,18.1985,,,394016.0,393707.0,184420.3,184240.9,39.55,39.6186,,,,18.2,68.85,173583.0,7052,,68.8495,10.0,AC  ,0.0,209.3,*   ,        ,0.021,0.059,0.003,280.25667,280.6702,-33.0,V          ,,,150.0,,,67309.0,          ,F1V               ,,,         ,H        ,,281.08458333333334,39.67111111111111,47619.04761904762,155312.38095238095,4.905851455763044,0.6923915068133949,7046.907674181304,-35969.61593377811,30399.038109012366,Faint,F
HR 3520,          ,08 49 47.69,-45 18 29.2,4.93,,                                         STAR A2III,,,-0.8646,0.05,,-451829.0,-450715.0,84947.7,84803.8,-44.93333,-45.1209,,,2698.0,-0.86,265.22,75710.0,3520,,265.223,,    ,,,    ,        ,0.012,0.01,-0.01,131.58375,132.0158,5.0,SB         ,,,77.0,,,220540.0,          ,A2III             ,0.15,,         ,         ,,132.44870833333334,-45.30811111111111,83333.33333333333,271796.6666666666,2.311666050430318,-0.7907757167483153,-39556.18426201672,43245.65999383233,-59241.58693664168,Moderate,A
HR 7948,12Gam2Del ,20 46 39.50,+16 07 27.1,4.27,,                                          STAR K1IV,14279.0,,-16.5779,1.04,,160727.0,155625.0,204639.5,204420.1,15.75,15.9402,,,1541.0,-16.58,61.5,197964.0,7948,,61.4936,,    ,1.0,9.8,*   ,        ,0.026,-0.197,-0.032,310.50458,311.0839,-7.0,V?         ,,0.48,0.0,,,106476.0,          ,K1IV              ,0.97,,         ,         ,,311.6645833333333,16.124194444444445,38461.53846153846,125444.61538461538,5.43957314102291,0.28142028228733346,24562.231108129276,-27602.376728328443,10681.551514957042,Moderate,K
HR 6555,25Nu 2Dra ,17 32 16.01,+55 10 23.2,4.87,,                                            STAR A4,10628.0,,33.1218,0.28,,551023.0,551226.0,173216.0,173117.5,55.23333,55.2072,,,657.0,33.12,83.02,159560.0,6555,,83.0195,,    ,0.0,62.3,*   ,        ,0.035,0.056,0.148,262.57375,262.8231,-16.0,SBO        ,,0.13,50.0,,,30450.0,v         ,A4m               ,0.06,,9164     ,         ,,263.06670833333334,55.17311111111111,28571.42857142857,93187.42857142855,4.591380212800272,0.9629524474575559,-1969.6981270503431,-16197.78955759276,23453.75094411293,Moderate,A
HR 4787,5Kap Dra  ,12 33 28.99,+69 47 17.9,3.87,,                                         STAR B6III,,,47.2603,-0.13,,694718.0,700350.0,123329.0,123121.0,70.33333,70.0638,,,472.0,47.26,125.21,109387.0,4787,,125.215,,    ,,,*   ,        ,0.013,0.012,-0.059,187.30375,187.8375,-11.0,SBO        ,,-0.08,249.0,,,7593.0,v         ,B6IIIpe           ,-0.57,,Kap Dra  ,         ,,188.37079166666666,69.78830555555555,76923.07692307692,250889.23076923075,3.28769052917163,1.2180357113322948,-26293.009985003882,-3868.918980002999,72186.3481218455,Bright,B
HR 6285,Zet Ara   ,16 58 37.20,-55 59 25.1,3.13,,                                         STAR K3III,,,-8.2049,1.6,,-555925.0,-555451.0,165837.2,165428.3,-55.81667,-55.9141,,,631.0,-8.2,332.8,152786.0,6285,,332.801,,    ,,,    ,        ,0.044,-0.036,-0.019,252.58542,253.618,-6.0,           ,,,,,,244315.0,          ,K3III             ,1.97,,         ,         ,,254.65499999999994,-55.99030555555556,22727.272727272728,74126.36363636363,4.444568206666159,-0.9772151811421174,-3364.014384657791,-12258.928898797765,-18839.61239234691,Bright,K
HR 2742,          ,07 31 04.39,+82 24 41.0,4.96,,                                         STAR M4III,,,28.1783,1.66,,822441.0,823048.0,73104.4,72041.0,82.6,82.5132,,,3951.0,28.18,131.42,55966.0,2742,,131.419,,    ,,,*   ,        ,0.001,-0.042,-0.006,107.51292,110.1707,14.0,V          ,,1.25,,,,1179.0,          ,M4IIIa            ,1.8,,VZ Cam   ,         ,,112.76829166666667,82.4113888888889,1000000.0,3261560.0,1.9681779814326172,1.4383500772525826,-51107.67947987089,121768.96034199174,991241.8097494744,Moderate,M
HR 7135,          ,18 55 27.50,+06 36 55.1,5.57,,                                         STAR K0III,,,2.1218,1.04,,63655.0,63300.0,185527.5,185301.2,6.48333,6.55,,,3509.0,2.12,39.28,175515.0,7135,,39.2789,,    ,,,*   ,        ,0.011,-0.087,0.021,282.645,283.255,23.0,SBO        ,,0.55,,,,124050.0,          ,K0III             ,0.88,,11536    ,         ,,283.8645833333333,6.6153055555555556,90909.09090909091,296505.45454545453,4.954371608968486,0.1154588629699171,21639.32035096985,-87672.79984008892,10472.955307130991,Moderate,K
HR 8559,55Zet2Aqr ,22 28 50.09,-00 01 12.0,4.42,,                                           STAR F3V,15971.0,,-46.3317,0.38,,-112.0,-1634.0,222850.1,222616.3,-0.51667,-0.276,,,,-46.33,65.35,213052.0,8559,,65.3551,3.0,    ,0.2,1.8,*   ,        ,0.022,0.042,0.209,335.92083,336.5677,25.0,           ,,0.23,58.0,,,146108.0,          ,F3V               ,-0.01,,         ,H        ,,337.20870833333333,0.02,45454.545454545456,148252.72727272726,5.885402226813907,0.00034906585039886593,41905.5446779412,-17607.974783446534,15.866629241368035,Moderate,F
HR 3485,Del Vel   ,08 44 42.19,-54 42 29.9,1.96,,                                           STAR A1V,,,-7.3706,0.04,,-544230.0,-543132.0,84442.2,84319.5,-54.33333,-54.5257,,,,-7.37,272.08,74956.0,3485,,272.078,4.0,AB  ,3.0,2.2,*   ,        ,0.051,-0.078,0.023,130.48542,130.8311,2.0,V?         ,,0.02,40.0,,,236232.0,          ,A1V               ,0.07,,         ,         ,,131.17579166666667,-54.70830555555556,19607.843137254902,63952.1568627451,2.2894494634934732,-0.9548400601315501,-7458.178315504098,8526.674924569372,-16004.340143850306,Very bright,A
HR 3556,Del Pyx   ,08 55 31.51,-27 40 54.8,4.89,,                                          STAR A3IV,7095.0,,11.206,0.11,,-274055.0,-272924.0,85531.5,85323.0,-27.28333,-27.4899,,,,11.21,252.25,76483.0,3556,,252.251,,    ,9.1,23.8,*   ,        ,0.037,-0.102,0.079,132.80875,133.3459,5.0,           ,,0.05,73.0,,,176697.0,          ,A3IV              ,0.14,,         ,         ,,133.88129166666664,-27.68188888888889,27027.027027027027,88150.27027027027,2.3366693464061794,-0.4831401042823459,-16589.91985932007,17250.74773819291,-12555.733807875155,Moderate,A
HR 3350,          ,08 27 36.50,-53 05 19.0,5.09,,                                         STAR A9III,,,-8.4427,0.25,,-530519.0,-525520.0,82736.5,82613.8,-52.75,-52.9221,,,,-8.44,269.26,71935.0,3350,,269.257,,    ,,,*   ,        ,0.021,0.013,-0.068,126.21667,126.5577,25.0,           ,,,122.0,,,236002.0,          ,A9-F0III-IV       ,0.14,,GU Vel   ,         ,,126.90208333333332,-53.08861111111111,47619.04761904762,155312.38095238095,2.214859181806887,-0.9265710591997341,-17172.254447329447,22869.563623435162,-38074.5378568795,Moderate,A
HR 7770,35    Cyg ,20 18 39.10,+34 58 58.1,5.17,,                                           STAR F5I,,,-0.539,0.65,,345858.0,344932.0,201839.1,201643.8,34.66667,34.8254,,,3627.0,-0.54,73.4,193370.0,7770,,73.4018,,    ,,,*   ,        ,0.007,-0.003,0.001,303.7025,304.1823,-14.0,SBO        ,,0.42,13.0,,,69806.0,          ,F5Ib              ,0.48,,12994    ,         ,,304.66291666666666,34.98280555555556,142857.14285714284,465937.1428571428,5.317371004562441,0.6105651385294086,66569.76909512952,-96272.02833808892,81904.36903851623,Moderate,F
HR 2459,55Psi4Aur ,06 43 04.99,+44 31 27.8,5.02,,                                         STAR K5III,,,17.2546,1.48,,443128.0,443427.0,64305.0,63926.6,44.61667,44.5743,,,2517.0,17.26,171.18,47914.0,2459,,171.182,,    ,,,    ,        ,0.019,-0.028,-0.042,98.95125,99.8607,-73.0,V          ,,,17.0,,,41288.0,          ,K5III             ,1.83,,         ,         ,,100.77079166666667,44.524388888888886,52631.57894736842,171661.05263157893,1.7587821044245975,0.7770971835494908,-7012.466281210297,36862.72121834279,36905.93723951071,Moderate,K
HR 5451,          ,14 34 15.91,+57 03 55.1,6.48,,                                           STAR F6V,,,54.9533,0.49,,570355.0,571700.0,143415.9,143246.4,57.5,57.2834,,,3154.0,54.95,98.69,128332.0,5451,,98.6843,,    ,,,*   ,        ,0.025,-0.229,0.217,217.81083,218.1933,-22.0,           ,,,6.0,,,29202.0,          ,F6-8V             ,-0.03,,         ,         ,,218.56629166666667,57.065305555555554,40000.0,130462.4,3.8147014234575782,0.9959774706010563,-17003.947753546247,-13557.701983901126,33571.63203823122,Faint,F
HR 5264,93Tau Vir ,14 01 38.81,+01 32 39.8,4.26,,                                           STAR A3V,9085.0,,59.3766,0.1,,13240.0,14707.0,140138.8,135906.0,2.01667,1.7853,,,516.0,59.38,339.22,122408.0,5264,,339.218,3.0,AB  ,5.2,129.0,*   ,        ,0.024,-0.021,0.018,209.13875,209.775,-2.0,SB         ,,0.06,150.0,,,120238.0,          ,A3V               ,0.12,,         ,         ,,210.41170833333334,1.5443888888888888,41666.666666666664,135898.3333333333,3.6723770951626573,0.02695467104232798,-35920.707031636965,-21084.421830777443,1122.9752981492388,Moderate,A
HR 4262,          ,10 53 42.00,-70 43 13.1,5.99,,                                           STAR B6V,,,-10.0487,-0.02,,-704313.0,-702713.0,105342.0,105203.1,-70.18333,-70.4537,,,,-10.05,293.45,94650.0,4262,,293.447,,    ,0.6,1.5,*   ,D       ,0.004,-0.006,-0.034,162.605,163.013,6.0,           ,,,,,,256770.0,e         ,B6V               ,-0.46,,         ,         ,,163.42499999999998,-70.72030555555556,250000.0,815390.0,2.852304330071733,-1.234302179960882,-79114.9926830842,23547.620248686027,-235979.50655380907,Moderate,B
HR 3884,          ,09 45 14.81,-62 30 28.1,3.69,,                                           STAR G5I,,,-7.0036,1.22,,-623028.0,-621636.0,94514.8,94352.3,-62.03333,-62.2766,,,1254.0,-7.0,283.2,84810.0,3884,,283.199,,    ,,,*   ,        ,0.027,0.007,-0.014,145.625,145.9679,3.0,V          ,,0.68,,,,250683.0,v         ,G5Iab-Ib          ,0.85,,l Car    ,         ,,146.3117083333333,-62.50780555555556,37037.03703703704,120798.51851851851,2.5536210446342915,-1.0909670151408477,-14226.128059861125,9483.44848312658,-32854.58259931435,Bright,G
HR 270 ,Lam2Tuc   ,00 55 00.31,-69 31 36.8,5.45,,                                         STAR K2III,,,-47.598,1.09,,-693137.0,-694752.0,5500.3,5308.8,-70.06667,-69.7977,,,34.0,-47.6,302.47,5457.0,270,,302.469,,    ,,,    ,        ,0.035,-0.045,0.006,12.8175,13.2866,5.0,           ,,,,,,248281.0,          ,K2III             ,1.0,,         ,         ,,13.751291666666667,-69.52688888888889,28571.42857142857,93187.42857142855,0.2400053159853919,-1.213473129779373,9706.921954100513,2375.5006262829475,-26766.75537983219,Moderate,K
HR 343 ,33The Cas ,01 11 06.19,+55 08 58.9,4.33,,                                           STAR A7V,,,-7.6138,0.17,,550859.0,545303.0,11106.2,10803.9,54.61667,54.8842,,,,-7.61,125.76,6961.0,343,,125.764,,    ,5.9,145.6,*   ,        ,0.014,-0.022,0.229,16.25208,17.0162,9.0,SB         ,,0.07,102.0,,,22070.0,          ,A7V               ,0.12,,423      ,         ,,17.775791666666667,55.14969444444444,71428.57142857142,232968.5714285714,0.3102460917319037,0.9625437495243805,38868.083241433334,12461.063551045918,58617.700540368634,Moderate,A
